"","u.1","u.2","v"
"5071",-0.0332751882536587,4.73562275322693,"C"
"5213",-0.236568663269625,4.32852988763173,"C"
"4301",2.38078430681612,2.96040920274805,"C"
"5361",0.249757604973026,4.38910572929021,"C"
"258",-0.441904426112646,1.32648844902509,"A"
"509",-1.02407111454583,0.66575018422897,"A"
"2758",-2.7448765323114,3.38738227279242,"B"
"1563",0.330119774739278,-0.156273382025317,"A"
"5584",-0.631213177427248,4.60670835021073,"C"
"552",0.740624810387021,-0.174333921199169,"A"
"1035",-0.253846263539035,0.0805060755948244,"A"
"4947",-1.36659029061911,6.43468142393527,"C"
"4915",0.903662047059075,3.88195586248664,"C"
"4436",-0.444500579066567,4.88214600715364,"C"
"4268",0.375196279683505,4.29000166898995,"C"
"5947",0.206841703667828,5.21784315398918,"C"
"1148",-1.49935017307326,0.0954973087821644,"A"
"2298",-0.00707712503405679,5.01829293376097,"B"
"3666",-0.705032797155119,3.84883030880443,"B"
"4342",0.484307445132518,4.24201206299739,"C"
"3740",1.29984032367606,5.48937393072809,"B"
"1867",-0.449852074519399,0.564988595224032,"A"
"4338",-0.652278901230741,5.41562930395033,"C"
"753",-0.140065459398571,-0.0977014050787508,"A"
"4603",0.0623387836456757,4.9912716295717,"C"
"2092",1.14585247243248,5.77402012448847,"B"
"5644",0.121686034286766,4.91111095109622,"C"
"2304",-1.47964890401013,3.28295865725532,"B"
"1749",-0.836541071822029,-0.300378076738354,"A"
"5797",-1.14491441327015,6.05061674182314,"C"
"1640",-1.07619904536578,1.65308728319599,"A"
"1264",-0.797741227981168,-0.207514027982855,"A"
"3205",-1.31648708954482,3.96891234349955,"B"
"2372",0.836448239321179,5.50830106922021,"B"
"4527",0.802171969539745,4.38783979220249,"C"
"3257",1.17031698532525,6.5331085916749,"B"
"5663",-0.915941464844307,5.95309666523284,"C"
"3316",-0.699697639753434,4.1809278854526,"B"
"4395",-1.87773947770926,6.06031954179944,"C"
"5312",0.0348791796116397,5.32858418241565,"C"
"666",0.479157474921217,0.0415006703758439,"A"
"5559",-0.761578154495089,5.80535039198485,"C"
"4498",0.0441622891682085,5.02575165422713,"C"
"2731",-0.690346936565711,4.5990093164579,"B"
"2057",-1.20607302494818,4.75087494928445,"B"
"3103",0.449577371991257,6.05322693543932,"B"
"1932",1.10162783525914,-0.275096106704539,"A"
"779",-0.533876743278133,-0.645549446945465,"A"
"2829",0.415726957082686,5.27307842155793,"B"
"5147",-0.240430729348182,5.8392398992941,"C"
"125",1.20918897223039,0.69105280979101,"A"
"1618",-0.433136597962023,-0.372205129375124,"A"
"986",-0.157284361028255,2.11759006953142,"A"
"5780",2.18010951911846,3.08711970471775,"C"
"2801",-0.0528290399714656,5.4768322198454,"B"
"3882",0.19528853964988,5.27424259006925,"B"
"2203",1.70225896492018,5.84507675198086,"B"
"2571",-0.507943501067788,4.55080670290789,"B"
"1935",1.26490009295986,-0.983368553677823,"A"
"5283",-0.315790809802075,5.34039495767629,"C"
"3599",-0.960759999646814,4.18491180113134,"B"
"1927",-0.634307078666768,-0.30307471970598,"A"
"1941",0.366226620062204,0.447068009890689,"A"
"5833",0.37706477019837,4.15492472682489,"C"
"5370",1.12510120213404,4.20491559250776,"C"
"849",0.557361892564623,-1.79751610835773,"A"
"4426",-0.253646061352485,4.9124050844987,"C"
"3194",-0.973898854927135,4.57448180939096,"B"
"4561",1.46549819002825,3.617482637016,"C"
"2998",0.552647924834477,4.53903903322356,"B"
"5822",-1.97531295566085,6.90494935279739,"C"
"2027",0.481331941590073,5.41871728178181,"B"
"786",0.226706493659192,0.960770231824207,"A"
"1086",-1.08224533177761,0.647329200118233,"A"
"5068",1.0180024298895,4.4684299968554,"C"
"2856",0.270998247353502,4.51753317384522,"B"
"1017",-0.544712526624401,2.01750583365153,"A"
"5647",2.39346342604153,2.39448635991805,"C"
"3252",0.255633009502647,5.03180696634937,"B"
"5839",-0.147759086870648,5.1346407208315,"C"
"412",0.0648632233925548,-0.101065606281088,"A"
"445",0.73755393293358,1.51507437532161,"A"
"5911",-1.50116547040137,6.4544747516877,"C"
"4903",-0.79548893362142,5.99112465905176,"C"
"748",-0.404776681689468,0.596350793149182,"A"
"2206",1.14644312411339,6.18965165531324,"B"
"2888",-0.20218877000391,4.94425490127686,"B"
"4513",0.544683753568376,4.23707735594133,"C"
"3942",-0.64296075454051,3.88646456163699,"B"
"1770",-0.849149243503791,0.624817589693321,"A"
"616",-0.930191305588068,1.73827381157829,"A"
"3018",1.59681493406031,6.25847878847192,"B"
"1331",0.36628812005215,0.413737855857636,"A"
"4716",0.392785943180064,3.96486505214627,"C"
"5090",-0.603766750582898,5.75032228374456,"C"
"4005",-0.446145603580985,5.34277859874177,"C"
"5981",1.34809610768325,4.41722735801061,"C"
"5049",-0.837732760634787,5.89582037712122,"C"
"173",1.26492206305482,-1.07303103179161,"A"
"5328",-0.521376104028264,5.48494813615846,"C"
"4511",0.0128375809759025,5.51975111564225,"C"
"909",1.77965691749545,-1.42628815475922,"A"
"4648",-1.45217594655474,6.35766392336427,"C"
"5383",-0.459665842738988,5.5191734564527,"C"
"5603",0.989769008389798,4.64999678283746,"C"
"3408",0.162435496509538,5.23659138661144,"B"
"3236",0.851252426501217,6.72397602892867,"B"
"2364",-0.525609960730832,4.6817104632575,"B"
"2322",0.997934285564955,5.46045852532796,"B"
"1813",1.29091754226045,1.50776423474096,"A"
"4273",-0.931334652794202,5.65866260809932,"C"
"4477",-0.546345074277224,5.63091335641967,"C"
"4657",0.451260183156127,5.21123718685848,"C"
"4244",0.174506159582372,4.36076260896451,"C"
"1088",0.243551198141371,-0.370703594381914,"A"
"4708",2.50323774870467,2.70826377138672,"C"
"4662",-0.106293615659087,4.76040285240294,"C"
"3657",2.12135699141363,6.86011934348368,"B"
"1747",0.931397961439928,0.629715441826828,"A"
"5030",-0.42042169152225,5.59924072572341,"C"
"1722",1.21414984566226,0.729923123387088,"A"
"3573",-0.36011928459153,4.66446104017152,"B"
"2094",0.941439847896603,5.80908838205404,"B"
"2308",0.573319332184627,5.46700998275725,"B"
"2808",-0.411657171188663,3.99147207414961,"B"
"65",0.560172153369761,1.205718369624,"A"
"321",-0.0358462609232934,-0.748924400424021,"A"
"4865",-0.147284912316503,4.74829587913815,"C"
"5077",1.0792248278242,3.64925630774573,"C"
"4032",0.838171437843249,3.99992491722164,"C"
"1616",1.09093640673384,-0.246453682290549,"A"
"3499",-0.286549135518973,5.2270877768182,"B"
"1425",-0.0885476768368097,-0.781449777590255,"A"
"561",-0.825765854895827,0.592111865575282,"A"
"685",-1.45274261773766,3.28879019384809,"A"
"2990",-0.063166070699289,5.08425930184577,"B"
"1551",-1.38213414754155,1.24498661769965,"A"
"5853",0.954888560865987,4.17638459369986,"C"
"3251",0.422631957337462,4.89949038757394,"B"
"2872",0.18243612526302,4.87822500472425,"B"
"2014",-1.97722991471157,3.47002922507359,"B"
"3552",1.65904786075314,6.40912648594122,"B"
"3646",1.1356223061237,6.5371833568128,"B"
"5761",-0.00836994791004443,5.21589870722145,"C"
"4531",0.726328468338544,3.94856731611212,"C"
"4854",1.27381277551407,3.75275729426984,"C"
"2906",0.314737979306498,5.51838377945998,"B"
"3447",1.75509832177708,6.51507678305354,"B"
"5113",1.33248905345467,3.45186498843461,"C"
"2608",-1.13631269870371,4.41475863402175,"B"
"2549",-1.57786778849529,3.30148279492597,"B"
"2999",0.645524610025341,5.64916396704457,"B"
"3644",0.790695458962962,6.0529762686332,"B"
"2375",0.17343492590634,5.12830151474761,"B"
"5493",-1.02274341363531,6.29738381588647,"C"
"5555",-1.99780549132525,7.27503898512323,"C"
"5546",2.17501060797869,2.7767303905483,"C"
"5087",0.578889611414361,4.17778907035663,"C"
"3269",-0.291112483932336,3.56859388657839,"B"
"4134",-0.782259223281744,6.06831656153836,"C"
"5247",-0.660400609544511,6.48129796520518,"C"
"4467",-0.833930186857552,6.04847446096563,"C"
"3796",-1.61867074564325,4.20410960907064,"B"
"3708",0.431977284030983,5.43801184260464,"B"
"3399",1.1873522702856,6.39625861138202,"B"
"49",-1.24961614082214,-0.888753517699002,"A"
"551",0.416344824043105,0.77941521994887,"A"
"1825",-0.69365626873264,-0.591489993224794,"A"
"3816",-0.397391086240166,4.54672526205829,"B"
"3306",-0.682722501662051,4.45826051761557,"B"
"595",-0.720388919713012,-1.71302477853142,"A"
"2760",0.0574904632604787,5.01088033678563,"B"
"5545",0.313336313611223,4.33171195186724,"C"
"5795",-0.551598664970065,6.09633278662326,"C"
"5067",-0.707748501507814,6.43290813968427,"C"
"3046",-1.18242358895398,4.43650397788477,"B"
"741",0.153096563557125,-0.68769308362193,"A"
"1695",1.56042137179761,-1.86466623642222,"A"
"3005",0.876980295283297,5.22944036220045,"B"
"5831",0.683616302298579,3.82704495570257,"C"
"3555",-0.854017118368585,4.78699400493265,"B"
"4110",-1.19988029707679,6.90502843696471,"C"
"2447",-0.311492095793847,4.36001694537393,"B"
"618",1.96832355110542,-1.55111721854771,"A"
"3424",-0.808043357640017,3.81868879637322,"B"
"292",-1.50677644389015,-1.13976095604911,"A"
"524",0.219521204283791,1.07378544856124,"A"
"4254",2.10602287030443,2.71313887266326,"C"
"5989",-0.195089882211319,5.18170166880493,"C"
"5278",-1.0568570897242,5.84560323472312,"C"
"840",0.999644316461028,-1.02323088680347,"A"
"3002",-0.727568268848861,3.90462160896663,"B"
"5929",1.24740000217444,3.64395420249476,"C"
"2424",0.517927129389547,5.11523370047914,"B"
"3826",-0.526105066823583,5.03183748129914,"B"
"2942",-0.252005446942803,5.40926399412035,"B"
"637",0.826258665363305,0.453047529080684,"A"
"3191",0.23013367405288,5.3478720626081,"B"
"1246",0.588636785572325,-0.290382724368586,"A"
"455",-0.340853494550907,-0.599590551564557,"A"
"1536",-1.16112990906809,0.252281275652372,"A"
"3407",0.343560928881503,5.32037872946487,"B"
"1100",-1.05494155694135,-2.16991187314346,"A"
"846",-0.191830381334949,-0.246261960790072,"A"
"4661",1.95468320682108,3.52718478198704,"C"
"818",-0.16773192603717,-1.3256530718012,"A"
"1212",-1.01017055900043,0.952987005680992,"A"
"5676",0.778508796122846,3.96451308383541,"C"
"591",0.556331581706529,-1.75929729437741,"A"
"3329",-1.15875236446821,4.47840043537864,"B"
"1378",1.10474026176125,0.125141218231066,"A"
"3340",2.74395902175169,7.40505758850992,"B"
"1304",0.864553781653324,3.0817411240163,"A"
"4518",0.646365528015426,4.60007529598475,"C"
"5882",0.541590002357368,4.66643310730217,"C"
"5736",0.705971100831971,4.24015473989251,"C"
"808",0.462729195443817,-0.293429666932489,"A"
"106",-2.03913699889184,0.62492480624507,"A"
"5998",0.199042001705762,4.59331405699789,"C"
"2882",-0.574537104517586,4.2208552322917,"B"
"5381",0.522576119908647,4.42159999036011,"C"
"2693",-1.53815259527768,3.75896887703341,"B"
"4801",0.260178670218173,4.80264071225289,"C"
"4269",0.308949598524226,5.3883257520962,"C"
"3310",-1.33148859873734,3.64479302715749,"B"
"1413",-0.0519077073536983,-0.711448355874203,"A"
"1758",0.303117856651603,0.829723643212122,"A"
"96",-1.07656278923621,-0.0491691406851091,"A"
"4582",0.0944061613105264,4.72754879804107,"C"
"3488",0.581804593267834,5.60318794272616,"B"
"2421",0.594113872286752,5.68849948809237,"B"
"5977",0.275438605467342,4.18466505655273,"C"
"2191",1.05819061789024,5.87122884620408,"B"
"4568",0.699095791737362,4.76623500211304,"C"
"3512",-0.150928449500191,5.08807062879223,"B"
"3749",1.78319747774191,7.45418230339609,"B"
"2781",1.58405758812168,6.75439072640891,"B"
"988",0.539690978551527,0.653150798836132,"A"
"5489",0.744374933601724,4.01942696024365,"C"
"694",0.808666005047649,-3.10706295509301,"A"
"3444",0.200095467890852,5.09344100408132,"B"
"5711",0.122962432199799,5.12099828876525,"C"
"4181",1.16390106782083,3.62192689261951,"C"
"4983",0.725969594592614,4.6162262541804,"C"
"5477",0.219074971615783,5.11945690447035,"C"
"2664",-1.6076497503548,3.68406786138707,"B"
"3832",0.0994264432192474,5.13895105337498,"B"
"5753",-0.726890296399251,5.37842690743559,"C"
"441",-1.17209683578057,0.271645874017832,"A"
"638",-0.322254234691061,0.649783489978183,"A"
"290",0.39141180868304,0.0499416914722597,"A"
"1567",0.960600028024944,-0.774003070938781,"A"
"4230",0.738914168829211,3.99452594818341,"C"
"3278",0.332134025099744,4.93149428142638,"B"
"5535",1.00692384090555,3.90728301648237,"C"
"865",0.0524142592769945,1.09582663226792,"A"
"3001",-0.784300668397799,4.43250837080441,"B"
"1851",-0.325072348601546,-0.251959851082386,"A"
"3104",-0.771634157542736,4.84196924090506,"B"
"467",0.146581381171572,0.114818138254275,"A"
"3280",-0.760202115743065,4.23807305571736,"B"
"1564",-0.600883317982392,0.608418173853981,"A"
"1636",1.58493333095283,1.80493094233379,"A"
"5434",0.318220038939614,5.35872117590681,"C"
"3678",-1.28998186937269,3.61474176737127,"B"
"3400",-0.599224970225608,4.35052532029462,"B"
"822",0.568585492364262,-0.0759122566623628,"A"
"3207",-1.48244815561035,4.18747425477383,"B"
"1615",0.299674645054344,0.541706777813146,"A"
"5114",-0.262431157507513,4.57461275892397,"C"
"2706",-0.1696622112271,5.05581883338431,"B"
"318",-0.332025779544562,1.71312947032749,"A"
"3451",-1.09422566891875,4.27001153559697,"B"
"4599",0.523564724083833,4.74595423384101,"C"
"2403",0.132687185513547,5.75799144110693,"B"
"4136",0.172418980924185,5.20940481053504,"C"
"5921",-0.912014326726651,6.51893179933587,"C"
"4491",0.346563106273188,4.30759792920986,"C"
"74",-2.18051432974254,0.208089040040989,"A"
"235",0.777796604899799,0.845079217584,"A"
"4295",2.35365362192736,2.93376982394597,"C"
"52",-0.952487465062669,0.768586441257292,"A"
"414",-0.900665965817381,1.7242430834243,"A"
"1313",-0.521898836875944,-0.369173211299093,"A"
"5925",1.10990823765,3.2091816953345,"C"
"5429",0.267132432329371,4.69991733406747,"C"
"1650",-0.660212279174438,-0.389117404513143,"A"
"3212",-0.765161429101741,4.99526572300511,"B"
"3321",-1.54610294967323,3.58882779378044,"B"
"5302",-2.04138640282615,5.8555972389029,"C"
"1741",0.345410889872196,-0.300149450258888,"A"
"3835",-0.491227750216792,4.45334738641989,"B"
"3158",2.32489600070009,6.47276607936889,"B"
"975",-1.75504901354483,-0.728977113600676,"A"
"3910",-0.0661061900275339,4.89216907909739,"B"
"48",1.55711564357689,1.46781369690834,"A"
"2575",-0.184431204105817,4.97044824139149,"B"
"3299",-0.237839944061953,4.82220181431567,"B"
"3556",1.96585339924331,7.28155717200299,"B"
"1976",-0.230407241555264,0.242635233396895,"A"
"2786",1.8680603721377,7.0868442931203,"B"
"3683",1.22448391836824,6.3878771788881,"B"
"1526",-0.507739954661498,-2.12812734713877,"A"
"3865",0.213450514100278,5.04512435428888,"B"
"918",-0.591572520887466,-1.24006692966789,"A"
"1253",-0.292275716872748,-0.130669414652181,"A"
"4056",-1.37539049569757,6.36127521139584,"C"
"4553",-0.842913804525994,5.68688972894256,"C"
"4013",0.264536417388644,5.08000185183278,"C"
"557",-0.081774866932879,-0.26870393657152,"A"
"2841",-0.538766792920777,3.65667286154783,"B"
"3577",1.68635046607992,6.83729195718113,"B"
"5207",-0.58652205135703,5.19380855080628,"C"
"4853",-0.276782270062167,5.57099002058885,"C"
"3151",-0.760410372171813,4.04659990176105,"B"
"944",0.183338055519022,0.549255889743889,"A"
"833",-0.542724432914545,-1.05643092043472,"A"
"5334",0.807979605863255,3.39549914085952,"C"
"2135",-1.50271450569699,3.8205287619441,"B"
"3764",-1.22180978653603,4.10030063540333,"B"
"2568",1.03391701987427,5.38079356660274,"B"
"1657",-0.832929674250948,-0.635526753498334,"A"
"1039",-1.24981873384954,-0.25403014228373,"A"
"2468",0.44574882540123,5.15593202586379,"B"
"5218",1.4978524836813,3.40724791203331,"C"
"897",-1.4784531313963,0.608660089490158,"A"
"5236",0.245391196297045,4.62923788555168,"C"
"5680",0.54084825739605,5.08395467411159,"C"
"5637",-0.408424984421132,5.69806464924374,"C"
"1513",0.526175760594425,0.937922527116825,"A"
"2369",-1.49868929091113,4.30043023781243,"B"
"1756",-0.188070754641861,1.30760305250568,"A"
"239",0.333250976397443,0.602492865086089,"A"
"3807",-0.940457691601355,3.47378978254339,"B"
"152",0.272444795012678,2.10503957379581,"A"
"5148",-0.625303203278236,4.73202004950564,"C"
"559",1.81550643901613,-1.39805570552403,"A"
"4218",-1.11716307649845,6.21271833359294,"C"
"5415",-0.558552835734708,6.22542945818889,"C"
"3040",2.60702524654011,6.81926087252319,"B"
"4484",3.35518719166679,2.26741168995758,"C"
"5901",-1.01311088976572,5.74430255617494,"C"
"2890",-0.987586583754739,3.49491329096433,"B"
"304",0.93949231659917,-0.297535897510549,"A"
"3866",0.155642478060957,4.80282051603289,"B"
"5419",0.150010608073958,4.22774095140246,"C"
"3094",-0.915478634466218,3.47527163633701,"B"
"5742",0.357145654921771,4.56399378037089,"C"
"2162",0.628252401908403,5.56931273936418,"B"
"2155",-1.09008639002134,3.32994970838166,"B"
"5706",-0.320538621704301,4.80131936788187,"C"
"196",-1.29370799475857,-2.12612708079418,"A"
"3502",1.18035447467132,6.0747227738894,"B"
"2440",0.496334264671219,5.8664310439668,"B"
"1485",-0.240753872433599,0.23598349973821,"A"
"5828",-1.06382987104546,6.18527969102355,"C"
"4057",-0.644998082049542,5.05526617292255,"C"
"5540",0.418083167870857,4.23312084887326,"C"
"1197",-1.00379462888146,-0.451601009753196,"A"
"1956",0.390984406885579,-1.79868772504051,"A"
"5619",-0.570844723493372,5.95074863257203,"C"
"2958",-1.15708064740639,3.73628243434091,"B"
"80",-0.456639496383207,1.35903068654867,"A"
"2387",-1.26687371082728,4.20587615475812,"B"
"1342",1.98469095736188,0.128968496451574,"A"
"2210",0.513175221199327,4.87542141032646,"B"
"1207",-0.517490058219114,1.16715919722459,"A"
"547",1.53285583662758,-2.39419198917444,"A"
"4656",0.850432882213448,4.37873895758447,"C"
"284",-0.0866204516983413,-2.15550665993236,"A"
"129",-0.61431521808117,-2.08363586840894,"A"
"5679",2.12974032683943,2.16158854519694,"C"
"4429",1.1005406309283,4.50903651961006,"C"
"4078",0.330827933807998,4.52131267079296,"C"
"3914",-1.1301015717546,3.94019484600036,"B"
"1365",-0.868719367510505,-0.744598555693112,"A"
"4740",-0.47758564266714,6.04835800440244,"C"
"4061",-1.04912078842097,6.1624321201939,"C"
"3394",0.382175874606539,5.12280771709802,"B"
"186",-1.09750176531595,0.373849849665991,"A"
"2341",-1.09525355890726,3.95097754081125,"B"
"4245",-0.897760094985137,5.88224349986365,"C"
"939",0.752757533579582,0.154736154741632,"A"
"5364",-0.224603289577585,5.25947022117189,"C"
"3327",-1.8897626645721,2.88041292024983,"B"
